Name,Images of Name,True Positives,Percent TP,False Negatives,Percent FN,False positives,Total faces,Percent FP
Mikhail_Shvydkoi,1,1,100.0,0,0.0,6275,6688,93.82476076555024
William_Pryor_Jr,1,1,100.0,0,0.0,6509,6688,97.32356459330144
Vadim_Strogalev,1,1,100.0,0,0.0,6551,6688,97.95155502392345
Laurent_Woulzy,1,1,100.0,0,0.0,6532,6688,97.66746411483254
Sid_Caesar,1,1,100.0,0,0.0,6556,6688,98.02631578947368
Alberto_Ruiz_Gallardon,2,2,100.0,0,0.0,5041,6688,75.3738038277512
Michael_Friedman,1,1,100.0,0,0.0,6479,6688,96.875
Jonathan_Edwards,8,8,100.0,0,0.0,6551,6688,97.95155502392345
Tim_Curry,2,2,100.0,0,0.0,6542,6688,97.81698564593302
Julie_Taymor,2,2,100.0,0,0.0,6579,6688,98.37021531100478
Vince_Dooley,1,1,100.0,0,0.0,6543,6688,97.83193779904306
Natasha_McElhone,3,3,100.0,0,0.0,6565,6688,98.16088516746412
Alan_Jackson,1,1,100.0,0,0.0,4985,6688,74.53648325358851
Wen_Jiabao,13,13,100.0,0,0.0,6423,6688,96.03767942583733
Brad_Gushue,1,1,100.0,0,0.0,6164,6688,92.16507177033493
Osama_bin_Laden,4,4,100.0,0,0.0,6563,6688,98.13098086124401
Tim_Norbeck,1,1,100.0,0,0.0,5612,6688,83.91148325358851
Bill_Butler,1,1,100.0,0,0.0,6587,6688,98.48983253588517
Werner_Schlager,1,1,100.0,0,0.0,6623,6688,99.0281100478469
Miyako_Miyazaki,2,2,100.0,0,0.0,6424,6688,96.05263157894737
Bud_Selig,4,4,100.0,0,0.0,6340,6688,94.79665071770334
Dennis_Powell,2,2,100.0,0,0.0,6518,6688,97.45813397129187
Newton_Carlton_Slawson,1,1,100.0,0,0.0,6443,6688,96.33672248803828
Pedro_Almodovar,7,7,100.0,0,0.0,6479,6688,96.875
Andrea_De_Cruz,1,1,100.0,0,0.0,6614,6688,98.89354066985646
Geraldine_Chaplin,4,4,100.0,0,0.0,6492,6688,97.06937799043062
Sasha_Alexander,1,1,100.0,0,0.0,6483,6688,96.9348086124402
Micky_Arison,1,1,100.0,0,0.0,6508,6688,97.30861244019138
Jade_Jagger,1,1,100.0,0,0.0,6625,6688,99.05801435406698
Bing_Crosby,1,1,100.0,0,0.0,6491,6688,97.05442583732058
Mary-Kate_Olsen,3,3,100.0,0,0.0,6428,6688,96.11244019138756
Carolina_Kluft,3,3,100.0,0,0.0,6548,6688,97.9066985645933
Dean_Sheremet,1,1,100.0,0,0.0,6439,6688,96.27691387559808
Mike_Webster,1,1,100.0,0,0.0,6476,6688,96.83014354066985
Kifah_Ajouri,2,2,100.0,0,0.0,6554,6688,97.9964114832536
Casey_Crowder,1,1,100.0,0,0.0,6500,6688,97.18899521531101
Vince_Carter,4,4,100.0,0,0.0,6583,6688,98.43002392344498
Mike_Maroth,1,1,100.0,0,0.0,6561,6688,98.10107655502392
Michalis_Chrisohoides,1,1,100.0,0,0.0,6475,6688,96.8151913875598
Brian_StPierre,1,1,100.0,0,0.0,6586,6688,98.47488038277513
Harry_Kalas,2,2,100.0,0,0.0,6469,6688,96.72547846889952
Bill_Byrne,1,1,100.0,0,0.0,6459,6688,96.57595693779905
Kurt_Busch,2,2,100.0,0,0.0,6217,6688,92.95753588516746
Paul-Henri_Mathieu,3,3,100.0,0,0.0,6557,6688,98.04126794258373
Enrique_Oliu,1,1,100.0,0,0.0,6632,6688,99.16267942583733
Mike_Sherman,1,1,100.0,0,0.0,6116,6688,91.44736842105263
Djabir_Said-Guerni,1,1,100.0,0,0.0,6615,6688,98.90849282296651
Buddy_Ryan,1,1,100.0,0,0.0,6585,6688,98.45992822966507
Emile_Lahoud,2,2,100.0,0,0.0,6077,6688,90.86423444976077
Andrew_Wetzler,1,1,100.0,0,0.0,6084,6688,90.9688995215311
Marina_Canetti,1,1,100.0,0,0.0,6614,6688,98.89354066985646
Vicente_Fox,31,31,100.0,0,0.0,6469,6688,96.72547846889952
Moon-So-ri,1,1,100.0,0,0.0,6597,6688,98.63935406698565
Patricia_Phillips,1,1,100.0,0,0.0,6614,6688,98.89354066985646
Alicia_Silverstone,2,2,100.0,0,0.0,6069,6688,90.74461722488039
Michael_Peat,1,1,100.0,0,0.0,5912,6688,88.39712918660287
Michael_Killeen,1,1,100.0,0,0.0,6597,6688,98.63935406698565
Wesley_Clark,2,2,100.0,0,0.0,6615,6688,98.90849282296651
Halle_Berry,16,16,100.0,0,0.0,6609,6688,98.81877990430623
William_Joppy,1,1,100.0,0,0.0,6499,6688,97.17404306220095
Kostya_Tszyu,1,1,100.0,0,0.0,6522,6688,97.51794258373205
Ana_Claudia_Talancon,1,1,100.0,0,0.0,6541,6688,97.80203349282297
Gene_Orza,1,1,100.0,0,0.0,6602,6688,98.71411483253588
Nastia_Liukin,1,1,100.0,0,0.0,6537,6688,97.74222488038278
Mohammad_Khatami,9,8,88.88888888888889,1,11.111111111111114,6505,6688,97.26375598086125
Andrew_Weissmann,3,3,100.0,0,0.0,4650,6688,69.52751196172248
Alek_Wek,1,1,100.0,0,0.0,5696,6688,85.16746411483254
Isidro_Pastor,1,1,100.0,0,0.0,6413,6688,95.88815789473684
Mikhail_Khodorkovsky,1,1,100.0,0,0.0,6427,6688,96.09748803827752
Charlotte_Church,1,1,100.0,0,0.0,6612,6688,98.86363636363636
William_Macy,5,5,100.0,0,0.0,6480,6688,96.88995215311004
Brian_Schneider,1,1,100.0,0,0.0,6583,6688,98.43002392344498
